Test,item,result,spec lower,spec upper,fill,Test_conditions,Spring,pc_from_lim,closest_to_spec,,
Force to Activate,2461,12.65,17,5,2.25ml,Standard,Weak,64%,,,
Force to Activate,2462,12.525,17,5,2.25ml,Standard,Weak,63%,,,
Force to Activate,2463,12.675,17,5,2.25ml,Standard,Weak,64%,,,
Force to Activate,2464,14.325,17,5,2.25ml,Standard,Weak,78%,,,
Force to Activate,2465,14.325,17,5,2.25ml,Standard,Weak,78%,,,
Force to Activate,2466,13.95,17,5,2.25ml,Standard,Weak,75%,,,
Force to Activate,2467,14.25,17,5,2.25ml,Standard,Weak,77%,,,
Force to Activate,2468,14.325,17,5,2.25ml,Standard,Weak,78%,,,
Force to Activate,2469,14.4,17,5,2.25ml,Standard,Weak,78%,,,
Force to Activate,2470,13.5,17,5,2.25ml,Standard,Weak,71%,,,
Force to Activate,2471,13.425,17,5,2.25ml,Standard,Weak,70%,,,
Force to Activate,2472,13.95,17,5,2.25ml,Standard,Weak,75%,,,
Force to Activate,2473,12.075,17,5,2.25ml,Standard,Weak,59%,,,
Force to Activate,2474,14.85,17,5,2.25ml,Standard,Weak,82%,,,
Force to Activate,2475,14.8,17,5,2.25ml,Standard,Weak,82%,,,
Force to Activate,2476,14.55,17,5,2.25ml,Standard,Weak,80%,,,
Force to Activate,2477,13.575,17,5,2.25ml,Standard,Weak,71%,,,
Force to Activate,2478,12.65,17,5,2.25ml,Standard,Weak,64%,,,
Force to Activate,2479,13.8,17,5,2.25ml,Standard,Weak,73%,,,
Force to Activate,2480,14.9,17,5,2.25ml,Standard,Weak,83%,,,
Force to Activate,2481,12.75,17,5,2.25ml,Standard,Weak,65%,,,
Force to Activate,2482,14.625,17,5,2.25ml,Standard,Weak,80%,,,
Force to Activate,2483,13.65,17,5,2.25ml,Standard,Weak,72%,,,
Force to Activate,2484,12.675,17,5,2.25ml,Standard,Weak,64%,,,
Force to Activate,2485,13.4,17,5,2.25ml,Standard,Weak,70%,,,
Force to Activate,2486,11.7,17,5,2.25ml,Standard,Weak,56%,,,
Force to Activate,2487,13.95,17,5,2.25ml,Standard,Weak,75%,,,
Force to Activate,2488,14.1,17,5,2.25ml,Standard,Weak,76%,,,
Force to Activate,2489,14.325,17,5,2.25ml,Standard,Weak,78%,,,
Force to Activate,2490,12.9,17,5,2.25ml,Standard,Weak,66%,,,
Force to Activate,2491,12.75,17,5,2.25ml,Standard,Strong,65%,,,
Force to Activate,2492,13.275,17,5,2.25ml,Standard,Strong,69%,,,
Force to Activate,2493,13.125,17,5,2.25ml,Standard,Strong,68%,,,
Force to Activate,2494,12.9,17,5,2.25ml,Standard,Strong,66%,,,
Force to Activate,2495,12.525,17,5,2.25ml,Standard,Strong,63%,,,
Force to Activate,2496,13.3,17,5,2.25ml,Standard,Strong,69%,,,
Force to Activate,2497,13.425,17,5,2.25ml,Standard,Strong,70%,,,
Force to Activate,2498,12.675,17,5,2.25ml,Standard,Strong,64%,,,
Force to Activate,2499,12.9,17,5,2.25ml,Standard,Strong,66%,,,
Force to Activate,2500,12.9,17,5,2.25ml,Standard,Strong,66%,,,
Force to Activate,2501,13.05,17,5,2.25ml,Standard,Strong,67%,,,
Force to Activate,2502,13.3,17,5,2.25ml,Standard,Strong,69%,,,
Force to Activate,2503,16.7,17,5,2.25ml,Standard,Strong,98%,,,
Force to Activate,2504,13.05,17,5,2.25ml,Standard,Strong,67%,,,
Force to Activate,2505,12.65,17,5,2.25ml,Standard,Strong,64%,,,
Force to Activate,2506,12.825,17,5,2.25ml,Standard,Strong,65%,,,
Force to Activate,2507,15.825,17,5,2.25ml,Standard,Strong,90%,,,
Force to Activate,2508,12.4,17,5,2.25ml,Standard,Strong,62%,,,
Force to Activate,2509,15.25,17,5,2.25ml,Standard,Strong,85%,,,
Force to Activate,2510,13.4,17,5,2.25ml,Standard,Strong,70%,,,
Force to Activate,2511,12.75,17,5,2.25ml,Standard,Strong,65%,,,
Force to Activate,2512,18.3,17,5,2.25ml,Standard,Strong,111%,,,
Force to Activate,2513,13.65,17,5,2.25ml,Standard,Strong,72%,,,
Force to Activate,2514,13.2,17,5,2.25ml,Standard,Strong,68%,,,
Force to Activate,2515,12.975,17,5,2.25ml,Standard,Strong,66%,,,
Force to Activate,2516,13,17,5,2.25ml,Standard,Strong,67%,,,
Force to Activate,2517,18.225,17,5,2.25ml,Standard,Strong,110%,,,
Force to Activate,2518,12.825,17,5,2.25ml,Standard,Strong,65%,,,
Force to Activate,2519,12.975,17,5,2.25ml,Standard,Strong,66%,,,
Force to Activate,2520,12.6,17,5,2.25ml,Standard,Strong,63%,,,
Force to Activate,2521,16.425,17,5,2.25ml,Standard,Strong,95%,,,
Force to Activate,2522,12.8,17,5,2.25ml,Standard,Strong,65%,,,
Force to Activate,2523,12.75,17,5,2.25ml,Standard,Strong,65%,,,
Force to Activate,2524,12.975,17,5,2.25ml,Standard,Strong,66%,,,
Force to Activate,2525,16.75,17,5,2.25ml,Standard,Strong,98%,,,
Force to Activate,2526,14.8,17,5,1ml,Standard,Weak,82%,,,
Force to Activate,2527,15.3,17,5,1ml,Standard,Weak,86%,,,
Force to Activate,2528,14.325,17,5,1ml,Standard,Weak,78%,,,
Force to Activate,2529,15.225,17,5,1ml,Standard,Weak,85%,,,
Force to Activate,2530,14.65,17,5,1ml,Standard,Weak,80%,,,
Force to Activate,2531,14.7,17,5,1ml,Standard,Weak,81%,,,
Force to Activate,2532,15.3,17,5,1ml,Standard,Weak,86%,,,
Force to Activate,2533,13.575,17,5,1ml,Standard,Weak,71%,,,
Force to Activate,2534,15,17,5,1ml,Standard,Weak,83%,,,
Force to Activate,2535,15.225,17,5,1ml,Standard,Weak,85%,,,
Force to Activate,2536,14.35,17,5,1ml,Standard,Weak,78%,,,
Force to Activate,2537,15.375,17,5,1ml,Standard,Weak,86%,,,
Force to Activate,2538,15.6,17,5,1ml,Standard,Weak,88%,,,
Force to Activate,2539,14.625,17,5,1ml,Standard,Weak,80%,,,
Force to Activate,2540,14.4,17,5,1ml,Standard,Weak,78%,,,
Force to Activate,2541,13.2,17,5,1ml,Standard,Weak,68%,,,
Force to Activate,2542,13.5,17,5,1ml,Standard,Weak,71%,,,
Force to Activate,2543,14.4,17,5,1ml,Standard,Weak,78%,,,
Force to Activate,2544,15,17,5,1ml,Standard,Weak,83%,,,
Force to Activate,2545,15.075,17,5,1ml,Standard,Weak,84%,,,
Force to Activate,2546,14.55,17,5,1ml,Standard,Weak,80%,,,
Force to Activate,2547,14.1,17,5,1ml,Standard,Weak,76%,,,
Force to Activate,2548,14.7,17,5,1ml,Standard,Weak,81%,,,
Force to Activate,2549,14.65,17,5,1ml,Standard,Weak,80%,,,
Force to Activate,2550,15.375,17,5,1ml,Standard,Weak,86%,,,
Force to Activate,2551,14.85,17,5,1ml,Standard,Weak,82%,,,
Force to Activate,2552,14.325,17,5,1ml,Standard,Weak,78%,,,
Force to Activate,2553,13.5,17,5,1ml,Standard,Weak,71%,,,
Force to Activate,2554,14.4,17,5,1ml,Standard,Weak,78%,,,
Force to Activate,2555,13.725,17,5,1ml,Standard,Weak,73%,,,
Force to Activate,2556,15.525,17,5,1ml,Standard,Weak,88%,,,
Force to Activate,2557,14.7,17,5,1ml,Standard,Weak,81%,,,
Force to Activate,2558,14.925,17,5,1ml,Standard,Weak,83%,,,
Force to Activate,2559,15.075,17,5,1ml,Standard,Weak,84%,,,
Force to Activate,2560,13.875,17,5,1ml,Standard,Weak,74%,,,
Force to Activate,2561,16.65,17,5,1ml,Standard,Strong,97%,,,
Force to Activate,2562,12.9,17,5,1ml,Standard,Strong,66%,,,
Force to Activate,2563,15.375,17,5,1ml,Standard,Strong,86%,,,
Force to Activate,2564,15.7,17,5,1ml,Standard,Strong,89%,,,
Force to Activate,2565,13.85,17,5,1ml,Standard,Strong,74%,,,
Force to Activate,2566,16.95,17,5,1ml,Standard,Strong,100%,,,
Force to Activate,2567,15.9,17,5,1ml,Standard,Strong,91%,,,
Force to Activate,2568,15.825,17,5,1ml,Standard,Strong,90%,,,
Force to Activate,2569,13.9,17,5,1ml,Standard,Strong,74%,,,
Force to Activate,2570,16.5,17,5,1ml,Standard,Strong,96%,,,
Force to Activate,2571,15.7,17,5,1ml,Standard,Strong,89%,,,
Force to Activate,2572,13.65,17,5,1ml,Standard,Strong,72%,,,
Force to Activate,2573,15.75,17,5,1ml,Standard,Strong,90%,,,
Force to Activate,2574,13.9,17,5,1ml,Standard,Strong,74%,,,
Force to Activate,2575,14.4,17,5,1ml,Standard,Strong,78%,,,
Force to Activate,2576,15.65,17,5,1ml,Standard,Strong,89%,,,
Force to Activate,2577,13.35,17,5,1ml,Standard,Strong,70%,,,
Force to Activate,2578,15.825,17,5,1ml,Standard,Strong,90%,,,
Force to Activate,2579,15.2,17,5,1ml,Standard,Strong,85%,,,
Force to Activate,2580,16.1,17,5,1ml,Standard,Strong,93%,,,
Force to Activate,2581,16,17,5,1ml,Standard,Strong,92%,,,
Force to Activate,2582,16.2,17,5,1ml,Standard,Strong,93%,,,
Force to Activate,2583,13.1,17,5,1ml,Standard,Strong,68%,,,
Force to Activate,2584,16.15,17,5,1ml,Standard,Strong,93%,,,
Force to Activate,2585,14.25,17,5,1ml,Standard,Strong,77%,,,
Force to Activate,2586,14.3,17,5,1ml,Standard,Strong,78%,,,
Force to Activate,2587,15.1,17,5,1ml,Standard,Strong,84%,,,
Force to Activate,2588,14.95,17,5,1ml,Standard,Strong,83%,,,
Force to Activate,2589,13.7,17,5,1ml,Standard,Strong,73%,,,
Force to Activate,2590,15.525,17,5,1ml,Standard,Strong,88%,,,
Force to Activate,2591,13.95,17,5,1ml,Standard,Strong,75%,,,
Force to Activate,2592,16.45,17,5,1ml,Standard,Strong,95%,,,
Force to Activate,2593,15.8,17,5,1ml,Standard,Strong,90%,,,
Force to Activate,2594,16.55,17,5,1ml,Standard,Strong,96%,,,
Force to Activate,2595,13.75,17,5,1ml,Standard,Strong,73%,,,
Force to Activate,2596,15,17,5,2.25ml,Standard,Weak,83%,,,
Force to Activate,2597,14.325,17,5,2.25ml,Standard,Weak,78%,,,
Force to Activate,2598,14.475,17,5,2.25ml,Standard,Weak,79%,,,
Force to Activate,2599,14.175,17,5,2.25ml,Standard,Weak,76%,,,
Force to Activate,2600,14.65,17,5,2.25ml,Standard,Weak,80%,,,
Force to Activate,2601,13.95,17,5,2.25ml,Standard,Weak,75%,,,
Force to Activate,2602,15,17,5,2.25ml,Standard,Weak,83%,,,
Force to Activate,2603,13.575,17,5,2.25ml,Standard,Weak,71%,,,
Force to Activate,2604,14.325,17,5,2.25ml,Standard,Weak,78%,,,
Force to Activate,2605,14.25,17,5,2.25ml,Standard,Weak,77%,,,
Force to Activate,2606,14.4,17,5,2.25ml,Standard,Weak,78%,,,
Force to Activate,2607,14.475,17,5,2.25ml,Standard,Weak,79%,,,
Force to Activate,2608,14.175,17,5,2.25ml,Standard,Weak,76%,,,
Force to Activate,2609,14.25,17,5,2.25ml,Standard,Weak,77%,,,
Force to Activate,2610,14.775,17,5,2.25ml,Standard,Weak,81%,,,
Force to Activate,2611,14.025,17,5,2.25ml,Standard,Weak,75%,,,
Force to Activate,2612,13.125,17,5,2.25ml,Standard,Weak,68%,,,
Force to Activate,2613,14.175,17,5,2.25ml,Standard,Weak,76%,,,
Force to Activate,2614,14.025,17,5,2.25ml,Standard,Weak,75%,,,
Force to Activate,2615,14.25,17,5,2.25ml,Standard,Weak,77%,,,
Force to Activate,2616,14.4,17,5,2.25ml,Standard,Weak,78%,,,
Force to Activate,2617,14.7,17,5,2.25ml,Standard,Weak,81%,,,
Force to Activate,2618,13.2,17,5,2.25ml,Standard,Weak,68%,,,
Force to Activate,2619,14.25,17,5,2.25ml,Standard,Weak,77%,,,
Force to Activate,2620,15.3,17,5,2.25ml,Standard,Weak,86%,,,
Force to Activate,2621,13.3,17,5,2.25ml,Standard,Weak,69%,,,
Force to Activate,2622,15,17,5,2.25ml,Standard,Weak,83%,,,
Force to Activate,2623,15,17,5,2.25ml,Standard,Weak,83%,,,
Force to Activate,2624,14.025,17,5,2.25ml,Standard,Weak,75%,,,
Force to Activate,2625,15.1,17,5,2.25ml,Standard,Weak,84%,,,
Force to Activate,2626,13.9,17,5,2.25ml,Standard,Weak,74%,,,
Force to Activate,2627,14.7,17,5,2.25ml,Standard,Weak,81%,,,
Force to Activate,2628,14.1,17,5,2.25ml,Standard,Weak,76%,,,
Force to Activate,2629,13.3,17,5,2.25ml,Standard,Weak,69%,,,
Force to Activate,2630,14.45,17,5,2.25ml,Standard,Weak,79%,,,
Force to Activate,2631,15.95,17,5,2.25ml,Standard,Strong,91%,,,
Force to Activate,2632,13.725,17,5,2.25ml,Standard,Strong,73%,,,
Force to Activate,2633,18.075,17,5,2.25ml,Standard,Strong,109%,,,
Force to Activate,2634,13.35,17,5,2.25ml,Standard,Strong,70%,,,
Force to Activate,2635,18.3,17,5,2.25ml,Standard,Strong,111%,,,
Force to Activate,2636,15.25,17,5,2.25ml,Standard,Strong,85%,,,
Force to Activate,2637,12.5,17,5,2.25ml,Standard,Strong,63%,,,
Force to Activate,2638,17.1,17,5,2.25ml,Standard,Strong,101%,,,
Force to Activate,2639,11.95,17,5,2.25ml,Standard,Strong,58%,,,
Force to Activate,2640,16.9,17,5,2.25ml,Standard,Strong,99%,,,
Force to Activate,2641,17.4,17,5,2.25ml,Standard,Strong,103%,,,
Force to Activate,2642,13.05,17,5,2.25ml,Standard,Strong,67%,,,
Force to Activate,2643,18,17,5,2.25ml,Standard,Strong,108%,,,
Force to Activate,2644,13.1,17,5,2.25ml,Standard,Strong,68%,,,
Force to Activate,2645,12.75,17,5,2.25ml,Standard,Strong,65%,,,
Force to Activate,2646,12.6,17,5,2.25ml,Standard,Strong,63%,,,
Force to Activate,2647,13.3,17,5,2.25ml,Standard,Strong,69%,,,
Force to Activate,2648,13.275,17,5,2.25ml,Standard,Strong,69%,,,
Force to Activate,2649,18.15,17,5,2.25ml,Standard,Strong,110%,,,
Force to Activate,2650,16.2,17,5,2.25ml,Standard,Strong,93%,,,
Force to Activate,2651,13.875,17,5,2.25ml,Standard,Strong,74%,,,
Force to Activate,2652,15.8,17,5,2.25ml,Standard,Strong,90%,,,
Force to Activate,2653,19.3,17,5,2.25ml,Standard,Strong,119%,,,
Force to Activate,2654,12.85,17,5,2.25ml,Standard,Strong,65%,,,
Force to Activate,2655,18.35,17,5,2.25ml,Standard,Strong,111%,,,
Force to Activate,2656,17.175,17,5,2.25ml,Standard,Strong,101%,,,
Force to Activate,2657,12.6,17,5,2.25ml,Standard,Strong,63%,,,
Force to Activate,2658,17.4,17,5,2.25ml,Standard,Strong,103%,,,
Force to Activate,2659,14.625,17,5,2.25ml,Standard,Strong,80%,,,
Force to Activate,2660,18.25,17,5,2.25ml,Standard,Strong,110%,,,
Force to Activate,2661,17.85,17,5,2.25ml,Standard,Strong,107%,,,
Force to Activate,2662,14.8,17,5,2.25ml,Standard,Strong,82%,,,
Force to Activate,2663,14.95,17,5,2.25ml,Standard,Strong,83%,,,
Force to Activate,2664,15.8,17,5,2.25ml,Standard,Strong,90%,,,
Force to Activate,2665,17.65,17,5,2.25ml,Standard,Strong,105%,,,
Force to Activate,2666,14.1,17,5,1ml,Warm,Weak,76%,,,
Force to Activate,2667,13,17,5,1ml,Warm,Weak,67%,,,
Force to Activate,2668,15.75,17,5,1ml,Warm,Weak,90%,,,
Force to Activate,2669,12.9,17,5,1ml,Warm,Weak,66%,,,
Force to Activate,2670,12.35,17,5,1ml,Warm,Weak,61%,,,
Force to Activate,2671,13.8,17,5,1ml,Warm,Weak,73%,,,
Force to Activate,2672,13.25,17,5,1ml,Warm,Weak,69%,,,
Force to Activate,2673,15.3,17,5,1ml,Warm,Weak,86%,,,
Force to Activate,2674,13.8,17,5,1ml,Warm,Weak,73%,,,
Force to Activate,2675,13.8,17,5,1ml,Warm,Weak,73%,,,
Force to Activate,2676,13.95,17,5,1ml,Warm,Weak,75%,,,
Force to Activate,2677,13.8,17,5,1ml,Warm,Weak,73%,,,
Force to Activate,2678,14.4,17,5,1ml,Warm,Weak,78%,,,
Force to Activate,2679,13.3,17,5,1ml,Warm,Weak,69%,,,
Force to Activate,2680,14.925,17,5,1ml,Warm,Weak,83%,,,
Force to Activate,2681,14.4,17,5,1ml,Warm,Weak,78%,,,
Force to Activate,2682,13.65,17,5,1ml,Warm,Weak,72%,,,
Force to Activate,2683,14.2,17,5,1ml,Warm,Weak,77%,,,
Force to Activate,2684,13.5,17,5,1ml,Warm,Weak,71%,,,
Force to Activate,2685,12,17,5,1ml,Warm,Weak,58%,,,
Force to Activate,2686,14.7,17,5,1ml,Warm,Weak,81%,,,
Force to Activate,2687,14.325,17,5,1ml,Warm,Weak,78%,,,
Force to Activate,2688,13.05,17,5,1ml,Warm,Weak,67%,,,
Force to Activate,2689,12.4,17,5,1ml,Warm,Weak,62%,,,
Force to Activate,2690,12.35,17,5,1ml,Warm,Weak,61%,,,
Force to Activate,2691,13.95,17,5,1ml,Warm,Weak,75%,,,
Force to Activate,2692,12.95,17,5,1ml,Warm,Weak,66%,,,
Force to Activate,2693,13.125,17,5,1ml,Warm,Weak,68%,,,
Force to Activate,2694,13.7,17,5,1ml,Warm,Weak,73%,,,
Force to Activate,2695,11.8,17,5,1ml,Warm,Weak,57%,,,
Force to Activate,2696,13.2,17,5,1ml,Warm,Weak,68%,,,
Force to Activate,2697,14.625,17,5,1ml,Warm,Weak,80%,,,
Force to Activate,2698,12.8,17,5,1ml,Warm,Weak,65%,,,
Force to Activate,2699,12.65,17,5,1ml,Warm,Weak,64%,,,
Force to Activate,2700,14.4,17,5,1ml,Warm,Weak,78%,,,
Force to Activate,2701,13.05,17,5,1ml,Warm,Strong,67%,,,
Force to Activate,2702,13.875,17,5,1ml,Warm,Strong,74%,,,
Force to Activate,2703,13.65,17,5,1ml,Warm,Strong,72%,,,
Force to Activate,2704,16.05,17,5,1ml,Warm,Strong,92%,,,
Force to Activate,2705,12.75,17,5,1ml,Warm,Strong,65%,,,
Force to Activate,2706,12.525,17,5,1ml,Warm,Strong,63%,,,
Force to Activate,2707,13.425,17,5,1ml,Warm,Strong,70%,,,
Force to Activate,2708,12.95,17,5,1ml,Warm,Strong,66%,,,
Force to Activate,2709,15.1,17,5,1ml,Warm,Strong,84%,,,
Force to Activate,2710,12.75,17,5,1ml,Warm,Strong,65%,,,
Force to Activate,2711,13.875,17,5,1ml,Warm,Strong,74%,,,
Force to Activate,2712,15.6,17,5,1ml,Warm,Strong,88%,,,
Force to Activate,2713,14.7,17,5,1ml,Warm,Strong,81%,,,
Force to Activate,2714,14.325,17,5,1ml,Warm,Strong,78%,,,
Force to Activate,2715,13.3,17,5,1ml,Warm,Strong,69%,,,
Force to Activate,2716,15.65,17,5,1ml,Warm,Strong,89%,,,
Force to Activate,2717,12.675,17,5,1ml,Warm,Strong,64%,,,
Force to Activate,2718,14.7,17,5,1ml,Warm,Strong,81%,,,
Force to Activate,2719,16.3,17,5,1ml,Warm,Strong,94%,,,
Force to Activate,2720,12.75,17,5,1ml,Warm,Strong,65%,,,
Force to Activate,2721,13.8,17,5,1ml,Warm,Strong,73%,,,
Force to Activate,2722,16.45,17,5,1ml,Warm,Strong,95%,,,
Force to Activate,2723,15.15,17,5,1ml,Warm,Strong,85%,,,
Force to Activate,2724,14.75,17,5,1ml,Warm,Strong,81%,,,
Force to Activate,2725,14.15,17,5,1ml,Warm,Strong,76%,,,
Force to Activate,2726,13.2,17,5,1ml,Warm,Strong,68%,,,
Force to Activate,2727,13.35,17,5,1ml,Warm,Strong,70%,,,
Force to Activate,2728,14.4,17,5,1ml,Warm,Strong,78%,,,
Force to Activate,2729,15.1,17,5,1ml,Warm,Strong,84%,,,
Force to Activate,2730,13.5,17,5,1ml,Warm,Strong,71%,,,
Force to Activate,2731,13.35,17,5,1ml,Warm,Strong,70%,,,
Force to Activate,2732,13.35,17,5,1ml,Warm,Strong,70%,,,
Force to Activate,2733,14.625,17,5,1ml,Warm,Strong,80%,,,
Force to Activate,2734,13.65,17,5,1ml,Warm,Strong,72%,,,
Force to Activate,2735,14.6,17,5,1ml,Warm,Strong,80%,,,
Force to Activate,2736,13.95,17,5,2.25ml,Warm,Weak,75%,,,
Force to Activate,2737,13.3,17,5,2.25ml,Warm,Weak,69%,,,
Force to Activate,2738,11.55,17,5,2.25ml,Warm,Weak,55%,,,
Force to Activate,2739,12.825,17,5,2.25ml,Warm,Weak,65%,,,
Force to Activate,2740,11.9,17,5,2.25ml,Warm,Weak,58%,,,
Force to Activate,2741,12.55,17,5,2.25ml,Warm,Weak,63%,,,
Force to Activate,2742,13.35,17,5,2.25ml,Warm,Weak,70%,,,
Force to Activate,2743,13.15,17,5,2.25ml,Warm,Weak,68%,,,
Force to Activate,2744,13.55,17,5,2.25ml,Warm,Weak,71%,,,
Force to Activate,2745,12.5,17,5,2.25ml,Warm,Weak,63%,,,
Force to Activate,2746,12.4,17,5,2.25ml,Warm,Weak,62%,,,
Force to Activate,2747,14.25,17,5,2.25ml,Warm,Weak,77%,,,
Force to Activate,2748,14.025,17,5,2.25ml,Warm,Weak,75%,,,
Force to Activate,2749,12,17,5,2.25ml,Warm,Weak,58%,,,
Force to Activate,2750,12.95,17,5,2.25ml,Warm,Weak,66%,,,
Force to Activate,2751,13.35,17,5,2.25ml,Warm,Weak,70%,,,
Force to Activate,2752,12.75,17,5,2.25ml,Warm,Weak,65%,,,
Force to Activate,2753,11.4,17,5,2.25ml,Warm,Weak,53%,,,
Force to Activate,2754,13.725,17,5,2.25ml,Warm,Weak,73%,,,
Force to Activate,2755,12.05,17,5,2.25ml,Warm,Weak,59%,,,
Force to Activate,2756,13.3,17,5,2.25ml,Warm,Weak,69%,,,
Force to Activate,2757,13.275,17,5,2.25ml,Warm,Weak,69%,,,
Force to Activate,2758,13.425,17,5,2.25ml,Warm,Weak,70%,,,
Force to Activate,2759,11.8,17,5,2.25ml,Warm,Weak,57%,,,
Force to Activate,2760,12.7,17,5,2.25ml,Warm,Weak,64%,,,
Force to Activate,2761,13.725,17,5,2.25ml,Warm,Weak,73%,,,
Force to Activate,2762,14.55,17,5,2.25ml,Warm,Weak,80%,,,
Force to Activate,2763,13,17,5,2.25ml,Warm,Weak,67%,,,
Force to Activate,2764,14.05,17,5,2.25ml,Warm,Weak,75%,,,
Force to Activate,2765,12.15,17,5,2.25ml,Warm,Weak,60%,,,
Force to Activate,2766,14.325,17,5,2.25ml,Warm,Weak,78%,,,
Force to Activate,2767,12.525,17,5,2.25ml,Warm,Weak,63%,,,
Force to Activate,2768,13.35,17,5,2.25ml,Warm,Weak,70%,,,
Force to Activate,2769,12.1,17,5,2.25ml,Warm,Weak,59%,,,
Force to Activate,2770,11.8,17,5,2.25ml,Warm,Weak,57%,,,
Force to Activate,2771,15.975,17,5,2.25ml,Warm,Strong,91%,,,
Force to Activate,2772,12.6,17,5,2.25ml,Warm,Strong,63%,,,
Force to Activate,2773,12.55,17,5,2.25ml,Warm,Strong,63%,,,
Force to Activate,2774,11.7,17,5,2.25ml,Warm,Strong,56%,,,
Force to Activate,2775,12.525,17,5,2.25ml,Warm,Strong,63%,,,
Force to Activate,2776,12.75,17,5,2.25ml,Warm,Strong,65%,,,
Force to Activate,2777,12.45,17,5,2.25ml,Warm,Strong,62%,,,
Force to Activate,2778,12.3,17,5,2.25ml,Warm,Strong,61%,,,
Force to Activate,2779,12.825,17,5,2.25ml,Warm,Strong,65%,,,
Force to Activate,2780,14.35,17,5,2.25ml,Warm,Strong,78%,,,
Force to Activate,2781,11.85,17,5,2.25ml,Warm,Strong,57%,,,
Force to Activate,2782,12.9,17,5,2.25ml,Warm,Strong,66%,,,
Force to Activate,2783,12.4,17,5,2.25ml,Warm,Strong,62%,,,
Force to Activate,2784,12.375,17,5,2.25ml,Warm,Strong,61%,,,
Force to Activate,2785,12.525,17,5,2.25ml,Warm,Strong,63%,,,
Force to Activate,2786,12.7,17,5,2.25ml,Warm,Strong,64%,,,
Force to Activate,2787,12.3,17,5,2.25ml,Warm,Strong,61%,,,
Force to Activate,2788,12.3,17,5,2.25ml,Warm,Strong,61%,,,
Force to Activate,2789,12,17,5,2.25ml,Warm,Strong,58%,,,
Force to Activate,2790,12.4,17,5,2.25ml,Warm,Strong,62%,,,
Force to Activate,2791,12.5,17,5,2.25ml,Warm,Strong,63%,,,
Force to Activate,2792,12.75,17,5,2.25ml,Warm,Strong,65%,,,
Force to Activate,2793,12.35,17,5,2.25ml,Warm,Strong,61%,,,
Force to Activate,2794,12,17,5,2.25ml,Warm,Strong,58%,,,
Force to Activate,2795,12.45,17,5,2.25ml,Warm,Strong,62%,,,
Force to Activate,2796,12.8,17,5,2.25ml,Warm,Strong,65%,,,
Force to Activate,2797,12.675,17,5,2.25ml,Warm,Strong,64%,,,
Force to Activate,2798,12.85,17,5,2.25ml,Warm,Strong,65%,,,
Force to Activate,2799,17.55,17,5,2.25ml,Warm,Strong,105%,,,
Force to Activate,2800,12.225,17,5,2.25ml,Warm,Strong,60%,,,
Force to Activate,2801,12.5,17,5,2.25ml,Warm,Strong,63%,,,
Force to Activate,2802,12.9,17,5,2.25ml,Warm,Strong,66%,,,
Force to Activate,2803,12.825,17,5,2.25ml,Warm,Strong,65%,,,
Force to Activate,2804,13.35,17,5,2.25ml,Warm,Strong,70%,,,
Force to Activate,2805,11.85,17,5,2.25ml,Warm,Strong,57%,,,
Force to Activate,2806,15.9,17,5,1ml,Cool,Weak,91%,,,
Force to Activate,2807,15.3,17,5,1ml,Cool,Weak,86%,,,
Force to Activate,2808,15.375,17,5,1ml,Cool,Weak,86%,,,
Force to Activate,2809,15.2,17,5,1ml,Cool,Weak,85%,,,
Force to Activate,2810,15.975,17,5,1ml,Cool,Weak,91%,,,
Force to Activate,2811,15.525,17,5,1ml,Cool,Weak,88%,,,
Force to Activate,2812,14.7,17,5,1ml,Cool,Weak,81%,,,
Force to Activate,2813,14.925,17,5,1ml,Cool,Weak,83%,,,
Force to Activate,2814,14.55,17,5,1ml,Cool,Weak,80%,,,
Force to Activate,2815,15.2,17,5,1ml,Cool,Weak,85%,,,
Force to Activate,2816,14.925,17,5,1ml,Cool,Weak,83%,,,
Force to Activate,2817,14.4,17,5,1ml,Cool,Weak,78%,,,
Force to Activate,2818,14.75,17,5,1ml,Cool,Weak,81%,,,
Force to Activate,2819,15.2,17,5,1ml,Cool,Weak,85%,,,
Force to Activate,2820,14.625,17,5,1ml,Cool,Weak,80%,,,
Force to Activate,2821,14.85,17,5,1ml,Cool,Weak,82%,,,
Force to Activate,2822,16.65,17,5,1ml,Cool,Weak,97%,,,
Force to Activate,2823,14.625,17,5,1ml,Cool,Weak,80%,,,
Force to Activate,2824,12.65,17,5,1ml,Cool,Weak,64%,,,
Force to Activate,2825,15.6,17,5,1ml,Cool,Weak,88%,,,
Force to Activate,2826,15,17,5,1ml,Cool,Weak,83%,,,
Force to Activate,2827,15.3,17,5,1ml,Cool,Weak,86%,,,
Force to Activate,2828,20.85,17,5,1ml,Cool,Weak,132%,,,
Force to Activate,2829,14.6,17,5,1ml,Cool,Weak,80%,,,
Force to Activate,2830,14.55,17,5,1ml,Cool,Weak,80%,,,
Force to Activate,2831,14.4,17,5,1ml,Cool,Weak,78%,,,
Force to Activate,2832,15.45,17,5,1ml,Cool,Weak,87%,,,
Force to Activate,2833,14.4,17,5,1ml,Cool,Weak,78%,,,
Force to Activate,2834,15.25,17,5,1ml,Cool,Weak,85%,,,
Force to Activate,2835,14.025,17,5,1ml,Cool,Weak,75%,,,
Force to Activate,2836,15.5,17,5,1ml,Cool,Weak,88%,,,
Force to Activate,2837,14.85,17,5,1ml,Cool,Weak,82%,,,
